cycle,rep,contraction_confirmed_at_ms,rep_counted_at_ms,duration_ms,raw_min_angle,raw_max_angle,processed_min_angle,processed_max_angle,observed_processed_rom,contraction_hold_ms,extension_hold_ms,invalid_duration_ms,max_consecutive_invalid_ms,reset_count,recovery_count,gap_from_previous_rep_ms,time_since_reset_at_start_ms,time_since_recovery_at_start_ms,nearest_browser_rep_at_ms,nearest_browser_rep_distance_ms,diagnostic_flags
1,1,23172.89999999851,24629.5,1456.6000000014901,57.72203933497224,161.6436788346249,57.9399815602495,160.71900901874133,102.77902745849184,190.20000000298023,191,93.80000000447035,47.70000000298023,0,2,,20089,348,,,possible_recovery_induced_split|no_nearby_browser_rep_label|boundary_definition_mismatch|no_aligned_browser_rep_label
2,2,27325.59999999404,29017.5,1691.9000000059605,42.27385422554087,163.08825533416766,43.81859888882736,162.04598446582705,118.2273855769997,258.69999999552965,195.20000000298023,333.80000000447035,100.10000000149012,0,6,4388,24241.69999999553,0,,,possible_recovery_induced_split|no_nearby_browser_rep_label|boundary_definition_mismatch|no_aligned_browser_rep_label
3,3,31681.39999999851,32668.89999999851,987.5,47.09846756178935,159.9161605129546,46.588314872277486,159.14371007085384,112.55539519857635,191.20000000298023,189.70000000298023,21.399999998509884,21.399999998509884,0,1,3651.39999999851,28597.5,62,,,possible_short_cycle|possible_recovery_induced_split|no_nearby_browser_rep_label|boundary_definition_mismatch|no_aligned_browser_rep_label
